repeat,split,num_feats,fold,accuracy,permutation,run
7,34,2,Test,0.6666666666666666,0,True
7,34,3,Train,0.82,0,True
7,34,3,Test,0.5,0,True
7,34,4,Train,0.8533333333333333,0,True
7,34,4,Test,0.6666666666666666,0,True
7,34,5,Train,0.8933333333333333,0,True
7,34,5,Test,0.5,0,True
7,34,6,Train,0.9333333333333332,0,True
7,34,6,Test,0.5,0,True
7,34,7,Train,0.9333333333333332,0,True
7,34,7,Test,0.6666666666666666,0,True
7,34,8,Train,0.9333333333333332,0,True
7,34,8,Test,0.8333333333333334,0,True
7,34,9,Train,0.9333333333333332,0,True
7,34,9,Test,0.6666666666666666,0,True
7,34,10,Train,0.9333333333333332,0,True
7,34,10,Test,0.6666666666666666,0,True
7,35,1,Train,0.78,0,True
7,35,1,Test,0.6,0,True
7,35,2,Train,0.78,0,True
7,35,2,Test,0.6,0,True
7,35,3,Train,0.78,0,True
7,35,3,Test,0.6,0,True
7,35,4,Train,0.78,0,True
7,35,4,Test,0.6,0,True
7,35,5,Train,0.78,0,True
7,35,5,Test,0.6,0,True
7,35,6,Train,0.78,0,True
7,35,6,Test,0.6,0,True
7,35,7,Train,0.78,0,True
7,35,7,Test,0.6,0,True
7,35,8,Train,0.78,0,True
7,35,8,Test,0.6,0,True
7,35,9,Train,0.7466666666666667,0,True
7,35,9,Test,0.6,0,True
7,35,10,Train,0.7466666666666667,0,True
7,35,10,Test,0.6,0,True
8,36,1,Train,0.7733333333333334,0,True
8,36,1,Test,0.2857142857142857,0,True
8,36,2,Train,0.7733333333333334,0,True
8,36,2,Test,0.2857142857142857,0,True
8,36,3,Train,0.7733333333333334,0,True
8,36,3,Test,0.2857142857142857,0,True
8,36,4,Train,0.7733333333333334,0,True
8,36,4,Test,0.2857142857142857,0,True
8,36,5,Train,0.7733333333333334,0,True
8,36,5,Test,0.2857142857142857,0,True
8,36,6,Train,0.7733333333333334,0,True
8,36,6,Test,0.2857142857142857,0,True
8,36,7,Train,0.7733333333333334,0,True
8,36,7,Test,0.14285714285714285,0,True
8,36,8,Train,0.7733333333333334,0,True
8,36,8,Test,0.2857142857142857,0,True
8,36,9,Train,0.7733333333333334,0,True
8,36,9,Test,0.2857142857142857,0,True
8,36,10,Train,0.7733333333333334,0,True
8,36,10,Test,0.2857142857142857,0,True
8,37,1,Train,0.8033333333333333,0,True
8,37,1,Test,0.5714285714285714,0,True
8,37,2,Train,0.8933333333333333,0,True
8,37,2,Test,0.42857142857142855,0,True
8,37,3,Train,0.8933333333333333,0,True
8,37,3,Test,0.42857142857142855,0,True
8,37,4,Train,0.8933333333333333,0,True
8,37,4,Test,0.5714285714285714,0,True
8,37,5,Train,0.8933333333333333,0,True
8,37,5,Test,0.5714285714285714,0,True
8,37,6,Train,0.8933333333333333,0,True
8,37,6,Test,0.5714285714285714,0,True
8,37,7,Train,0.8933333333333333,0,True
8,37,7,Test,0.42857142857142855,0,True
8,37,8,Train,0.8933333333333333,0,True
8,37,8,Test,0.42857142857142855,0,True
8,37,9,Train,0.8933333333333333,0,True
8,37,9,Test,0.42857142857142855,0,True
8,37,10,Train,0.8933333333333333,0,True
8,37,10,Test,0.2857142857142857,0,True
8,38,1,Train,0.7466666666666667,0,True
8,38,1,Test,0.2857142857142857,0,True
8,38,2,Train,0.78,0,True
8,38,2,Test,0.14285714285714285,0,True
8,38,3,Train,0.82,0,True
8,38,3,Test,0.14285714285714285,0,True
8,38,4,Train,0.82,0,True
8,38,4,Test,0.2857142857142857,0,True
8,38,5,Train,0.82,0,True
8,38,5,Test,0.2857142857142857,0,True
8,38,6,Train,0.82,0,True
8,38,6,Test,0.2857142857142857,0,True
8,38,7,Train,0.82,0,True
8,38,7,Test,0.42857142857142855,0,True
8,38,8,Train,0.82,0,True
8,38,8,Test,0.42857142857142855,0,True
8,38,9,Train,0.82,0,True
8,38,9,Test,0.42857142857142855,0,True
8,38,10,Train,0.82,0,True
8,38,10,Test,0.42857142857142855,0,True
8,39,1,Train,0.78,0,True
8,39,1,Test,0.5,0,True
8,39,2,Train,0.78,0,True
8,39,2,Test,0.5,0,True
8,39,3,Train,0.78,0,True
8,39,3,Test,0.6666666666666666,0,True
8,39,4,Train,0.82,0,True
8,39,4,Test,0.6666666666666666,0,True
8,39,5,Train,0.86,0,True
8,39,5,Test,0.6666666666666666,0,True
8,39,6,Train,0.86,0,True
8,39,6,Test,0.6666666666666666,0,True
8,39,7,Train,0.86,0,True
8,39,7,Test,0.5,0,True
8,39,8,Train,0.82,0,True
8,39,8,Test,0.5,0,True
8,39,9,Train,0.8533333333333333,0,True
8,39,9,Test,0.5,0,True
8,39,10,Train,0.8533333333333333,0,True
8,39,10,Test,0.5,0,True
8,40,1,Train,0.82,0,True
8,40,1,Test,0.6,0,True
8,40,2,Train,0.9,0,True
8,40,2,Test,0.4,0,True
8,40,3,Train,0.9,0,True
8,40,3,Test,0.4,0,True
8,40,4,Train,0.9,0,True
8,40,4,Test,0.4,0,True
8,40,5,Train,0.9,0,True
8,40,5,Test,0.4,0,True
8,40,6,Train,0.9,0,True
8,40,6,Test,0.4,0,True
8,40,7,Train,0.9,0,True
8,40,7,Test,0.4,0,True
8,40,8,Train,0.9,0,True
8,40,8,Test,0.4,0,True
8,40,9,Train,0.9,0,True
8,40,9,Test,0.4,0,True
8,40,10,Train,0.9,0,True
8,40,10,Test,0.4,0,True
9,41,1,Train,0.7633333333333333,0,True
9,41,1,Test,0.5714285714285714,0,True
9,41,2,Train,0.8366666666666667,0,True
9,41,2,Test,0.7142857142857143,0,True
9,41,3,Train,0.8366666666666667,0,True
9,41,3,Test,0.7142857142857143,0,True
9,41,4,Train,0.8366666666666667,0,True
9,41,4,Test,0.7142857142857143,0,True
9,41,5,Train,0.8366666666666667,0,True
9,41,5,Test,0.7142857142857143,0,True
9,41,6,Train,0.8366666666666667,0,True
9,41,6,Test,0.7142857142857143,0,True
9,41,7,Train,0.8366666666666667,0,True
9,41,7,Test,0.5714285714285714,0,True
9,41,8,Train,0.8366666666666667,0,True
9,41,8,Test,0.5714285714285714,0,True
9,41,9,Train,0.8366666666666667,0,True
9,41,9,Test,0.5714285714285714,0,True
9,41,10,Train,0.8366666666666667,0,True
9,41,10,Test,0.7142857142857143,0,True
9,42,1,Train,0.8033333333333333,0,True
9,42,1,Test,0.42857142857142855,0,True
9,42,2,Train,0.8933333333333333,0,True
9,42,2,Test,0.42857142857142855,0,True
9,42,3,Train,0.8933333333333333,0,True
9,42,3,Test,0.42857142857142855,0,True
9,42,4,Train,0.8933333333333333,0,True
9,42,4,Test,0.42857142857142855,0,True
9,42,5,Train,0.8933333333333333,0,True
9,42,5,Test,0.5714285714285714,0,True
9,42,6,Train,0.8933333333333333,0,True
9,42,6,Test,0.2857142857142857,0,True
9,42,7,Train,0.8933333333333333,0,True
9,42,7,Test,0.5714285714285714,0,True
9,42,8,Train,0.8933333333333333,0,True
9,42,8,Test,0.5714285714285714,0,True
9,42,9,Train,0.8933333333333333,0,True
9,42,9,Test,0.42857142857142855,0,True
9,42,10,Train,0.8933333333333333,0,True
9,42,10,Test,0.42857142857142855,0,True
9,43,1,Train,0.7699999999999999,0,True
9,43,1,Test,0.8571428571428571,0,True
9,43,2,Train,0.8533333333333333,0,True
9,43,2,Test,0.5714285714285714,0,True
9,43,3,Train,0.8933333333333333,0,True
9,43,3,Test,0.42857142857142855,0,True
9,43,4,Train,0.8933333333333333,0,True
9,43,4,Test,0.42857142857142855,0,True
9,43,5,Train,0.8933333333333333,0,True
9,43,5,Test,0.5714285714285714,0,True
9,43,6,Train,0.8933333333333333,0,True
9,43,6,Test,0.7142857142857143,0,True
9,43,7,Train,0.8933333333333333,0,True
9,43,7,Test,0.5714285714285714,0,True
9,43,8,Train,0.8933333333333333,0,True
9,43,8,Test,0.5714285714285714,0,True
9,43,9,Train,0.8933333333333333,0,True
9,43,9,Test,0.5714285714285714,0,True
9,43,10,Train,0.8933333333333333,0,True
9,43,10,Test,0.5714285714285714,0,True
9,44,1,Train,0.7799999999999999,0,True
9,44,1,Test,0.8333333333333334,0,True
9,44,2,Train,0.8533333333333333,0,True
9,44,2,Test,0.8333333333333334,0,True
9,44,3,Train,0.8933333333333333,0,True
9,44,3,Test,0.8333333333333334,0,True
9,44,4,Train,0.8933333333333333,0,True
9,44,4,Test,0.8333333333333334,0,True
9,44,5,Train,0.8533333333333333,0,True
9,44,5,Test,0.8333333333333334,0,True
9,44,6,Train,0.8133333333333332,0,True
9,44,6,Test,0.8333333333333334,0,True
9,44,7,Train,0.8533333333333333,0,True
9,44,7,Test,0.5,0,True
9,44,8,Train,0.8533333333333333,0,True
9,44,8,Test,0.5,0,True
9,44,9,Train,0.8533333333333333,0,True
9,44,9,Test,0.5,0,True
9,44,10,Train,0.8533333333333333,0,True
9,44,10,Test,0.5,0,True
9,45,1,Train,0.7866666666666666,0,True
9,45,1,Test,1.0,0,True
9,45,2,Train,0.8266666666666668,0,True
9,45,2,Test,0.6,0,True
9,45,3,Train,0.8266666666666668,0,True
9,45,3,Test,0.4,0,True
9,45,4,Train,0.8266666666666668,0,True
9,45,4,Test,0.2,0,True
9,45,5,Train,0.8266666666666668,0,True
9,45,5,Test,0.2,0,True
9,45,6,Train,0.8266666666666668,0,True
9,45,6,Test,0.2,0,True
9,45,7,Train,0.86,0,True
9,45,7,Test,0.2,0,True
9,45,8,Train,0.86,0,True
9,45,8,Test,0.2,0,True
9,45,9,Train,0.86,0,True
9,45,9,Test,0.2,0,True
9,45,10,Train,0.86,0,True
9,45,10,Test,0.2,0,True
10,46,1,Train,0.6900000000000001,0,True
10,46,1,Test,0.5714285714285714,0,True
10,46,2,Train,0.77,0,True
10,46,2,Test,0.2857142857142857,0,True
10,46,3,Train,0.77,0,True
10,46,3,Test,0.2857142857142857,0,True
10,46,4,Train,0.77,0,True
10,46,4,Test,0.2857142857142857,0,True
10,46,5,Train,0.8033333333333333,0,True
10,46,5,Test,0.2857142857142857,0,True
10,46,6,Train,0.8033333333333333,0,True
10,46,6,Test,0.2857142857142857,0,True
10,46,7,Train,0.8033333333333333,0,True
10,46,7,Test,0.2857142857142857,0,True
10,46,8,Train,0.77,0,True
10,46,8,Test,0.42857142857142855,0,True
10,46,9,Train,0.8033333333333333,0,True
10,46,9,Test,0.42857142857142855,0,True
10,46,10,Train,0.7633333333333333,0,True
10,46,10,Test,0.42857142857142855,0,True
10,47,1,Train,0.7699999999999999,0,True
10,47,1,Test,0.42857142857142855,0,True
10,47,2,Train,0.8433333333333334,0,True
10,47,2,Test,0.42857142857142855,0,True
10,47,3,Train,0.8433333333333334,0,True
10,47,3,Test,0.5714285714285714,0,True
10,47,4,Train,0.8533333333333333,0,True
10,47,4,Test,0.42857142857142855,0,True
10,47,5,Train,0.8933333333333333,0,True
10,47,5,Test,0.42857142857142855,0,True
10,47,6,Train,0.8933333333333333,0,True
10,47,6,Test,0.42857142857142855,0,True
10,47,7,Train,0.8933333333333333,0,True
10,47,7,Test,0.42857142857142855,0,True
10,47,8,Train,0.8933333333333333,0,True
10,47,8,Test,0.5714285714285714,0,True
10,47,9,Train,0.8933333333333333,0,True
10,47,9,Test,0.42857142857142855,0,True
10,47,10,Train,0.8933333333333333,0,True
10,47,10,Test,0.42857142857142855,0,True
10,48,1,Train,0.79,0,True
10,48,1,Test,0.42857142857142855,0,True
10,48,2,Train,0.9266666666666667,0,True
10,48,2,Test,0.5714285714285714,0,True
10,48,3,Train,0.96,0,True
10,48,3,Test,0.5714285714285714,0,True
10,48,4,Train,0.96,0,True
10,48,4,Test,0.5714285714285714,0,True
10,48,5,Train,0.96,0,True
10,48,5,Test,0.5714285714285714,0,True
10,48,6,Train,0.96,0,True
10,48,6,Test,0.5714285714285714,0,True
10,48,7,Train,0.96,0,True
10,48,7,Test,0.5714285714285714,0,True
10,48,8,Train,0.96,0,True
10,48,8,Test,0.5714285714285714,0,True
10,48,9,Train,0.96,0,True
10,48,9,Test,0.5714285714285714,0,True
10,48,10,Train,0.96,0,True
10,48,10,Test,0.5714285714285714,0,True
10,49,1,Train,0.82,0,True
10,49,1,Test,0.5,0,True
10,49,2,Train,0.8533333333333333,0,True
10,49,2,Test,0.6666666666666666,0,True
10,49,3,Train,0.8533333333333333,0,True
10,49,3,Test,0.8333333333333334,0,True
10,49,4,Train,0.8533333333333333,0,True
10,49,4,Test,0.8333333333333334,0,True
10,49,5,Train,0.8533333333333333,0,True
10,49,5,Test,0.6666666666666666,0,True
10,49,6,Train,0.8933333333333333,0,True
10,49,6,Test,0.6666666666666666,0,True
10,49,7,Train,0.8933333333333333,0,True
10,49,7,Test,0.8333333333333334,0,True
10,49,8,Train,0.8933333333333333,0,True
10,49,8,Test,0.6666666666666666,0,True
10,49,9,Train,0.8933333333333333,0,True
10,49,9,Test,0.6666666666666666,0,True
10,49,10,Train,0.8933333333333333,0,True
10,49,10,Test,0.6666666666666666,0,True
10,50,1,Train,0.82,0,True
10,50,1,Test,0.4,0,True
10,50,2,Train,0.8933333333333333,0,True
10,50,2,Test,0.0,0,True
10,50,3,Train,0.8933333333333333,0,True
10,50,3,Test,0.0,0,True
10,50,4,Train,0.8933333333333333,0,True
10,50,4,Test,0.0,0,True
10,50,5,Train,0.8933333333333333,0,True
10,50,5,Test,0.0,0,True
10,50,6,Train,0.8933333333333333,0,True
10,50,6,Test,0.0,0,True
10,50,7,Train,0.8933333333333333,0,True
10,50,7,Test,0.0,0,True
10,50,8,Train,0.8933333333333333,0,True
10,50,8,Test,0.0,0,True
10,50,9,Train,0.86,0,True
10,50,9,Test,0.2,0,True
10,50,10,Train,0.8933333333333333,0,True
10,50,10,Test,0.2,0,True
11,51,1,Train,0.7733333333333333,0,True
11,51,1,Test,0.5714285714285714,0,True
11,51,2,Train,0.8533333333333333,0,True
11,51,2,Test,0.2857142857142857,0,True
11,51,3,Train,0.8533333333333333,0,True
11,51,3,Test,0.14285714285714285,0,True
11,51,4,Train,0.8533333333333333,0,True
11,51,4,Test,0.14285714285714285,0,True
11,51,5,Train,0.8533333333333333,0,True
11,51,5,Test,0.14285714285714285,0,True
11,51,6,Train,0.8533333333333333,0,True
11,51,6,Test,0.14285714285714285,0,True
11,51,7,Train,0.8533333333333333,0,True
11,51,7,Test,0.14285714285714285,0,True
11,51,8,Train,0.8533333333333333,0,True
11,51,8,Test,0.14285714285714285,0,True
11,51,9,Train,0.8533333333333333,0,True
11,51,9,Test,0.14285714285714285,0,True
11,51,10,Train,0.8533333333333333,0,True
11,51,10,Test,0.14285714285714285,0,True
11,52,1,Train,0.8133333333333332,0,True
11,52,1,Test,0.5714285714285714,0,True
11,52,2,Train,0.8133333333333332,0,True
11,52,2,Test,0.5714285714285714,0,True
11,52,3,Train,0.8133333333333332,0,True
11,52,3,Test,0.5714285714285714,0,True
11,52,4,Train,0.8133333333333332,0,True
11,52,4,Test,0.7142857142857143,0,True
11,52,5,Train,0.8133333333333332,0,True
11,52,5,Test,0.7142857142857143,0,True
11,52,6,Train,0.8133333333333332,0,True
11,52,6,Test,0.7142857142857143,0,True
11,52,7,Train,0.8466666666666667,0,True
11,52,7,Test,0.7142857142857143,0,True
11,52,8,Train,0.8466666666666667,0,True
11,52,8,Test,0.7142857142857143,0,True
11,52,9,Train,0.8466666666666667,0,True
11,52,9,Test,0.7142857142857143,0,True
11,52,10,Train,0.8466666666666667,0,True
11,52,10,Test,0.8571428571428571,0,True
11,53,1,Train,0.72,0,True
11,53,1,Test,0.7142857142857143,0,True
11,53,2,Train,0.8166666666666667,0,True
11,53,2,Test,0.7142857142857143,0,True
11,53,3,Train,0.8166666666666667,0,True
11,53,3,Test,0.7142857142857143,0,True
11,53,4,Train,0.8166666666666667,0,True
11,53,4,Test,0.7142857142857143,0,True
11,53,5,Train,0.8166666666666667,0,True
11,53,5,Test,0.7142857142857143,0,True
11,53,6,Train,0.8166666666666667,0,True
11,53,6,Test,0.5714285714285714,0,True
11,53,7,Train,0.7766666666666666,0,True
11,53,7,Test,0.5714285714285714,0,True
11,53,8,Train,0.7766666666666666,0,True
11,53,8,Test,0.5714285714285714,0,True
11,53,9,Train,0.7766666666666666,0,True
11,53,9,Test,0.5714285714285714,0,True
11,53,10,Train,0.7766666666666666,0,True
11,53,10,Test,0.5714285714285714,0,True
11,54,1,Train,0.7733333333333333,0,True
11,54,1,Test,0.6666666666666666,0,True
11,54,2,Train,0.8533333333333333,0,True
11,54,2,Test,0.5,0,True
11,54,3,Train,0.8533333333333333,0,True
11,54,3,Test,0.5,0,True
11,54,4,Train,0.8933333333333333,0,True
11,54,4,Test,0.5,0,True
11,54,5,Train,0.9266666666666667,0,True
11,54,5,Test,0.5,0,True
11,54,6,Train,0.9266666666666667,0,True
11,54,6,Test,0.5,0,True
11,54,7,Train,0.9266666666666667,0,True
11,54,7,Test,0.5,0,True
11,54,8,Train,0.9266666666666667,0,True
11,54,8,Test,0.5,0,True
11,54,9,Train,0.9266666666666667,0,True
11,54,9,Test,0.5,0,True
11,54,10,Train,0.9266666666666667,0,True
11,54,10,Test,0.5,0,True
11,55,1,Train,0.8133333333333332,0,True
11,55,1,Test,0.4,0,True
11,55,2,Train,0.8933333333333333,0,True
11,55,2,Test,0.6,0,True
11,55,3,Train,0.8933333333333333,0,True
11,55,3,Test,0.6,0,True
11,55,4,Train,0.8933333333333333,0,True
11,55,4,Test,0.6,0,True
11,55,5,Train,0.8933333333333333,0,True
11,55,5,Test,0.6,0,True
11,55,6,Train,0.8933333333333333,0,True
11,55,6,Test,0.6,0,True
11,55,7,Train,0.8933333333333333,0,True
11,55,7,Test,0.6,0,True
11,55,8,Train,0.8933333333333333,0,True
11,55,8,Test,0.6,0,True
11,55,9,Train,0.8933333333333333,0,True
11,55,9,Test,0.4,0,True
11,55,10,Train,0.9,0,True
11,55,10,Test,0.6,0,True
12,56,1,Train,0.7233333333333334,0,True
12,56,1,Test,0.5714285714285714,0,True
12,56,2,Train,0.7633333333333334,0,True
12,56,2,Test,0.5714285714285714,0,True
12,56,3,Train,0.77,0,True
12,56,3,Test,0.42857142857142855,0,True
12,56,4,Train,0.8933333333333333,0,True
12,56,4,Test,0.42857142857142855,0,True
12,56,5,Train,0.8933333333333333,0,True
12,56,5,Test,0.42857142857142855,0,True
12,56,6,Train,0.9333333333333332,0,True
12,56,6,Test,0.5714285714285714,0,True
12,56,7,Train,0.9666666666666668,0,True
12,56,7,Test,0.5714285714285714,0,True
12,56,8,Train,0.9666666666666668,0,True
12,56,8,Test,0.5714285714285714,0,True
12,56,9,Train,0.9666666666666668,0,True
12,56,9,Test,0.42857142857142855,0,True
12,56,10,Train,0.9666666666666668,0,True
12,56,10,Test,0.42857142857142855,0,True
12,57,1,Train,0.7533333333333333,0,True
12,57,1,Test,0.7142857142857143,0,True
12,57,2,Train,0.8033333333333333,0,True
12,57,2,Test,0.5714285714285714,0,True
12,57,3,Train,0.8033333333333333,0,True
12,57,3,Test,0.5714285714285714,0,True
12,57,4,Train,0.8033333333333333,0,True
12,57,4,Test,0.5714285714285714,0,True
12,57,5,Train,0.8033333333333333,0,True
12,57,5,Test,0.5714285714285714,0,True
12,57,6,Train,0.8033333333333333,0,True
12,57,6,Test,0.5714285714285714,0,True
12,57,7,Train,0.8033333333333333,0,True
12,57,7,Test,0.5714285714285714,0,True
12,57,8,Train,0.8033333333333333,0,True
12,57,8,Test,0.5714285714285714,0,True
12,57,9,Train,0.8033333333333333,0,True
12,57,9,Test,0.5714285714285714,0,True
12,57,10,Train,0.8033333333333333,0,True
12,57,10,Test,0.5714285714285714,0,True
12,58,1,Train,0.7699999999999999,0,True
12,58,1,Test,0.7142857142857143,0,True
12,58,2,Train,0.8166666666666667,0,True
12,58,2,Test,0.7142857142857143,0,True
12,58,3,Train,0.8833333333333332,0,True
12,58,3,Test,0.7142857142857143,0,True
12,58,4,Train,0.8833333333333332,0,True
12,58,4,Test,0.7142857142857143,0,True
12,58,5,Train,0.8833333333333332,0,True
12,58,5,Test,0.7142857142857143,0,True
12,58,6,Train,0.8833333333333332,0,True
12,58,6,Test,0.7142857142857143,0,True
12,58,7,Train,0.9333333333333332,0,True
12,58,7,Test,0.7142857142857143,0,True
12,58,8,Train,0.9333333333333332,0,True
12,58,8,Test,0.7142857142857143,0,True
12,58,9,Train,0.9333333333333332,0,True
12,58,9,Test,0.7142857142857143,0,True
12,58,10,Train,0.9333333333333332,0,True
12,58,10,Test,0.7142857142857143,0,True
12,59,1,Train,0.8466666666666667,0,True
12,59,1,Test,0.3333333333333333,0,True
12,59,2,Train,0.8866666666666667,0,True
12,59,2,Test,0.3333333333333333,0,True
12,59,3,Train,0.8866666666666667,0,True
12,59,3,Test,0.3333333333333333,0,True
12,59,4,Train,0.8866666666666667,0,True
12,59,4,Test,0.3333333333333333,0,True
12,59,5,Train,0.8866666666666667,0,True
12,59,5,Test,0.3333333333333333,0,True
12,59,6,Train,0.8866666666666667,0,True
12,59,6,Test,0.3333333333333333,0,True
12,59,7,Train,0.8866666666666667,0,True
12,59,7,Test,0.3333333333333333,0,True
12,59,8,Train,0.8866666666666667,0,True
12,59,8,Test,0.3333333333333333,0,True
12,59,9,Train,0.8866666666666667,0,True
12,59,9,Test,0.3333333333333333,0,True
12,59,10,Train,0.8866666666666667,0,True
12,59,10,Test,0.3333333333333333,0,True
12,60,1,Train,0.7866666666666666,0,True
12,60,1,Test,0.8,0,True
12,60,2,Train,0.8266666666666665,0,True
12,60,2,Test,0.6,0,True
12,60,3,Train,0.82,0,True
12,60,3,Test,0.6,0,True
12,60,4,Train,0.7866666666666667,0,True
12,60,4,Test,0.6,0,True
12,60,5,Train,0.78,0,True
12,60,5,Test,0.8,0,True
12,60,6,Train,0.7866666666666665,0,True
12,60,6,Test,0.6,0,True
12,60,7,Train,0.82,0,True
12,60,7,Test,0.4,0,True
12,60,8,Train,0.82,0,True
12,60,8,Test,0.6,0,True
12,60,9,Train,0.82,0,True
12,60,9,Test,0.4,0,True
12,60,10,Train,0.82,0,True
12,60,10,Test,0.6,0,True
13,61,1,Train,0.8433333333333334,0,True
13,61,1,Test,0.7142857142857143,0,True
13,61,2,Train,0.8433333333333334,0,True
13,61,2,Test,0.8571428571428571,0,True
13,61,3,Train,0.8433333333333334,0,True
13,61,3,Test,0.8571428571428571,0,True
13,61,4,Train,0.8433333333333334,0,True
13,61,4,Test,0.8571428571428571,0,True
13,61,5,Train,0.8433333333333334,0,True
13,61,5,Test,0.42857142857142855,0,True
13,61,6,Train,0.8433333333333334,0,True
13,61,6,Test,0.42857142857142855,0,True
13,61,7,Train,0.8433333333333334,0,True
13,61,7,Test,0.42857142857142855,0,True
13,61,8,Train,0.8433333333333334,0,True
13,61,8,Test,0.42857142857142855,0,True
13,61,9,Train,0.8433333333333334,0,True
13,61,9,Test,0.5714285714285714,0,True
13,61,10,Train,0.8433333333333334,0,True
13,61,10,Test,0.5714285714285714,0,True
13,62,1,Train,0.7699999999999999,0,True
13,62,1,Test,0.5714285714285714,0,True
13,62,2,Train,0.7533333333333333,0,True
13,62,2,Test,0.7142857142857143,0,True
13,62,3,Train,0.8133333333333332,0,True
13,62,3,Test,0.7142857142857143,0,True
13,62,4,Train,0.8466666666666667,0,True
13,62,4,Test,0.7142857142857143,0,True
13,62,5,Train,0.8133333333333332,0,True
13,62,5,Test,0.7142857142857143,0,True
13,62,6,Train,0.8366666666666667,0,True
13,62,6,Test,0.7142857142857143,0,True
13,62,7,Train,0.8866666666666667,0,True
13,62,7,Test,0.8571428571428571,0,True
13,62,8,Train,0.8866666666666667,0,True
13,62,8,Test,0.8571428571428571,0,True
13,62,9,Train,0.8866666666666667,0,True
13,62,9,Test,0.8571428571428571,0,True
13,62,10,Train,0.8866666666666667,0,True
13,62,10,Test,0.8571428571428571,0,True
13,63,1,Train,0.72,0,True
13,63,1,Test,0.8571428571428571,0,True
13,63,2,Train,0.76,0,True
13,63,2,Test,0.8571428571428571,0,True
13,63,3,Train,0.7933333333333333,0,True
13,63,3,Test,0.8571428571428571,0,True
13,63,4,Train,0.7933333333333333,0,True
13,63,4,Test,0.8571428571428571,0,True
13,63,5,Train,0.7933333333333333,0,True
13,63,5,Test,0.8571428571428571,0,True
13,63,6,Train,0.8033333333333333,0,True
13,63,6,Test,0.7142857142857143,0,True
13,63,7,Train,0.8433333333333334,0,True
13,63,7,Test,0.7142857142857143,0,True
13,63,8,Train,0.8433333333333334,0,True
13,63,8,Test,0.7142857142857143,0,True
13,63,9,Train,0.8433333333333334,0,True
13,63,9,Test,0.7142857142857143,0,True
13,63,10,Train,0.8433333333333334,0,True
13,63,10,Test,0.7142857142857143,0,True
13,64,1,Train,0.8466666666666667,0,True
13,64,1,Test,0.6666666666666666,0,True
13,64,2,Train,0.8533333333333333,0,True
13,64,2,Test,0.5,0,True
13,64,3,Train,0.8533333333333333,0,True
13,64,3,Test,0.5,0,True
13,64,4,Train,0.8533333333333333,0,True
13,64,4,Test,0.5,0,True
13,64,5,Train,0.8533333333333333,0,True
13,64,5,Test,0.5,0,True
13,64,6,Train,0.8533333333333333,0,True
13,64,6,Test,0.5,0,True
13,64,7,Train,0.8533333333333333,0,True
13,64,7,Test,0.3333333333333333,0,True
13,64,8,Train,0.8933333333333333,0,True
13,64,8,Test,0.3333333333333333,0,True
13,64,9,Train,0.8933333333333333,0,True
13,64,9,Test,0.3333333333333333,0,True
13,64,10,Train,0.8933333333333333,0,True
13,64,10,Test,0.3333333333333333,0,True
13,65,1,Train,0.82,0,True
13,65,1,Test,0.8,0,True
13,65,2,Train,0.8266666666666665,0,True
13,65,2,Test,0.6,0,True
13,65,3,Train,0.8266666666666665,0,True
13,65,3,Test,0.6,0,True
13,65,4,Train,0.8266666666666665,0,True
13,65,4,Test,0.4,0,True
13,65,5,Train,0.8333333333333333,0,True
13,65,5,Test,0.6,0,True
13,65,6,Train,0.8333333333333333,0,True
13,65,6,Test,0.4,0,True
13,65,7,Train,0.8333333333333333,0,True
13,65,7,Test,0.6,0,True
13,65,8,Train,0.8333333333333333,0,True
13,65,8,Test,0.6,0,True
13,65,9,Train,0.8333333333333333,0,True
13,65,9,Test,0.6,0,True
13,65,10,Train,0.8333333333333333,0,True
13,65,10,Test,0.6,0,True
14,66,1,Train,0.8033333333333333,0,True
14,66,1,Test,0.5714285714285714,0,True
14,66,2,Train,0.8433333333333334,0,True
14,66,2,Test,0.5714285714285714,0,True
14,66,3,Train,0.8433333333333334,0,True
14,66,3,Test,0.5714285714285714,0,True
14,66,4,Train,0.8433333333333334,0,True
14,66,4,Test,0.5714285714285714,0,True
14,66,5,Train,0.8433333333333334,0,True
14,66,5,Test,0.5714285714285714,0,True
14,66,6,Train,0.8433333333333334,0,True
14,66,6,Test,0.5714285714285714,0,True
14,66,7,Train,0.8433333333333334,0,True
14,66,7,Test,0.5714285714285714,0,True
14,66,8,Train,0.8033333333333333,0,True
14,66,8,Test,0.5714285714285714,0,True
14,66,9,Train,0.8033333333333333,0,True
14,66,9,Test,0.42857142857142855,0,True
14,66,10,Train,0.8033333333333333,0,True
14,66,10,Test,0.42857142857142855,0,True
14,67,1,Train,0.7300000000000001,0,True
14,67,1,Test,0.7142857142857143,0,True
14,67,2,Train,0.74,0,True
14,67,2,Test,0.8571428571428571,0,True
14,67,3,Train,0.8333333333333333,0,True
14,67,3,Test,0.7142857142857143,0,True
14,67,4,Train,0.8333333333333333,0,True
14,67,4,Test,0.7142857142857143,0,True
14,67,5,Train,0.8333333333333333,0,True
14,67,5,Test,0.7142857142857143,0,True
14,67,6,Train,0.8433333333333334,0,True
14,67,6,Test,0.7142857142857143,0,True
14,67,7,Train,0.8433333333333334,0,True
14,67,7,Test,0.7142857142857143,0,True
14,67,8,Train,0.8099999999999999,0,True
14,67,8,Test,0.7142857142857143,0,True
